0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
1,0,20.9375,311.0625,5.4,4.0,0.38,0.25,21.3125,330.3125,6.0,4.6,0.37,0.5,1,22.9375,360.4375,6.2,4.3,0.37,0.67,23.8125,335.125,6.3,4.9,0.45,0.33
0,0,18.75,266.9375,5.7,3.7,0.32,0.46,19.4375,329.5625,5.5,4.7,0.37,0.65,1,19.0625,309.3125,5.8,3.7,0.33,0.41,24.875,345.625,6.5,4.1,0.44,0.8
0,1,18.25,331.875,5.1,5.5,0.36,0.4,20.5,332.8125,6.6,3.7,0.42,0.4,0,22.1875,325.875,5.6,4.7,0.38,0.47,22.625,342.4375,6.1,4.0,0.43,0.38
1,1,22.0625,357.8125,6.5,4.2,0.43,0.48,19.6875,300.3125,6.0,3.5,0.39,0.5,0,20.6875,321.4375,6.1,4.2,0.41,0.6,19.6875,328.875,6.2,4.2,0.39,0.62
0,1,18.625,303.5625,5.6,5.0,0.34,0.55,25.75,344.1875,6.5,4.1,0.44,0.5,0,30.75,365.0,6.6,4.9,0.43,0.55,18.9375,301.5625,5.4,4.2,0.37,0.35
1,1,19.75,305.6875,6.0,3.5,0.44,0.31,18.4375,331.625,5.7,4.6,0.37,0.52,0,16.25,310.0,5.2,4.2,0.38,0.5,17.6875,289.0625,5.5,3.5,0.38,0.56
0,0,10.5,246.1875,4.4,3.9,0.36,0.33,20.75,284.8125,5.4,4.0,0.36,0.53,1,19.9375,309.4375,5.8,4.4,0.37,0.54,19.0625,326.25,5.9,4.1,0.37,0.36
1,0,26.6875,324.9375,6.1,3.8,0.37,0.69,15.9375,294.125,5.0,4.0,0.31,0.63,1,19.625,312.5,6.3,3.2,0.39,0.67,24.3125,349.4375,6.6,4.1,0.41,0.47
0,0,30.75,365.0,6.6,4.9,0.43,0.55,18.9375,301.5625,5.4,4.2,0.37,0.35,1,20.6875,321.4375,6.1,4.2,0.41,0.6,19.6875,328.875,6.2,4.2,0.39,0.62
0,1,16.25,310.0,5.2,4.2,0.38,0.5,17.6875,289.0625,5.5,3.5,0.38,0.56,0,18.8125,341.125,5.8,3.9,0.39,0.41,22.875,320.875,5.9,4.1,0.33,0.62
0,1,18.75,266.9375,5.7,3.7,0.32,0.46,19.4375,329.5625,5.5,4.7,0.37,0.65,0,24.0625,335.5625,6.1,3.9,0.43,0.8,14.8125,294.375,5.7,3.9,0.36,0.27
0,0,24.875,381.4375,7.2,4.8,0.42,0.46,20.5,328.0625,5.4,4.5,0.37,0.48,1,13.1875,270.0625,4.9,3.8,0.37,0.25,22.0625,329.4375,6.5,3.9,0.38,0.42
1,1,16.6875,278.9375,5.3,3.9,0.39,0.69,22.875,337.5,6.5,4.4,0.44,0.46,0,23.1875,338.9375,6.1,5.0,0.39,0.5,17.125,283.625,5.5,3.5,0.37,0.29
0,0,19.0625,309.3125,5.8,3.7,0.33,0.41,24.875,345.625,6.5,4.1,0.44,0.8,1,19.75,305.6875,6.0,3.5,0.44,0.31,18.4375,331.625,5.7,4.6,0.37,0.52
0,0,16.875,307.6875,5.7,3.9,0.31,0.33,19.0625,296.0625,5.5,3.9,0.32,0.79,1,23.3125,341.375,6.9,3.7,0.36,0.67,20.6875,355.0625,6.5,4.2,0.42,0.52
1,1,18.25,331.875,5.1,5.5,0.36,0.4,20.5,332.8125,6.6,3.7,0.42,0.4,0,22.0625,357.8125,6.5,4.2,0.43,0.48,19.6875,300.3125,6.0,3.5,0.39,0.5
0,1,14.875,264.5625,5.1,3.6,0.34,0.4,22.25,344.6875,6.2,4.4,0.44,0.4,0,19.9375,309.4375,5.8,4.4,0.37,0.54,19.0625,326.25,5.9,4.1,0.37,0.36
0,0,19.1875,327.6875,6.2,4.5,0.37,0.46,23.5,355.5,6.9,4.5,0.44,0.67,1,26.6875,379.375,7.5,4.0,0.56,0.0,22.5,332.25,5.8,5.3,0.47,0.79
1,1,10.5,246.1875,4.4,3.9,0.36,0.33,20.75,284.8125,5.4,4.0,0.36,0.53,0,19.625,312.5,6.3,3.2,0.39,0.67,24.3125,349.4375,6.6,4.1,0.41,0.47
0,1,20.9375,311.0625,5.4,4.0,0.38,0.25,21.3125,330.3125,6.0,4.6,0.37,0.5,0,17.625,308.9375,5.4,4.1,0.33,0.71,20.4375,300.1875,6.1,2.8,0.34,0.54
0,1,26.5625,360.75,7.1,4.1,0.49,0.47,21.875,322.8125,6.4,3.9,0.44,0.5,0,22.1875,325.875,5.6,4.7,0.38,0.47,22.625,342.4375,6.1,4.0,0.43,0.38
0,0,20.9375,311.0625,5.4,4.0,0.38,0.25,21.3125,330.3125,6.0,4.6,0.37,0.5,1,20.6875,321.4375,6.1,4.2,0.41,0.6,19.6875,328.875,6.2,4.2,0.39,0.62
1,0,18.25,331.875,5.1,5.5,0.36,0.4,20.5,332.8125,6.6,3.7,0.42,0.4,1,23.3125,341.375,6.9,3.7,0.36,0.67,20.6875,355.0625,6.5,4.2,0.42,0.52
1,1,20.25,300.625,5.5,4.7,0.33,0.41,25.0,369.6875,6.5,4.6,0.41,0.59,0,16.6875,278.9375,5.3,3.9,0.39,0.69,22.875,337.5,6.5,4.4,0.44,0.46
1,1,18.8125,341.125,5.8,3.9,0.39,0.41,22.875,320.875,5.9,4.1,0.33,0.62,0,19.625,312.5,6.3,3.2,0.39,0.67,24.3125,349.4375,6.6,4.1,0.41,0.47
1,1,26.6875,324.9375,6.1,3.8,0.37,0.69,15.9375,294.125,5.0,4.0,0.31,0.63,0,18.625,303.5625,5.6,5.0,0.34,0.55,25.75,344.1875,6.5,4.1,0.44,0.5
1,0,22.0625,317.0,6.3,3.4,0.41,0.73,12.5625,264.0625,5.3,3.3,0.29,0.39,1,25.8125,391.5,7.5,3.7,0.45,0.6,20.125,307.3125,5.6,4.9,0.35,0.46
0,0,13.1875,270.0625,4.9,3.8,0.37,0.25,22.0625,329.4375,6.5,3.9,0.38,0.42,1,22.1875,325.875,5.6,4.7,0.38,0.47,22.625,342.4375,6.1,4.0,0.43,0.38
1,0,23.1875,338.9375,6.1,5.0,0.39,0.5,17.125,283.625,5.5,3.5,0.37,0.29,1,24.875,381.4375,7.2,4.8,0.42,0.46,20.5,328.0625,5.4,4.5,0.37,0.48
0,0,22.9375,360.4375,6.2,4.3,0.37,0.67,23.8125,335.125,6.3,4.9,0.45,0.33,1,30.75,365.0,6.6,4.9,0.43,0.55,18.9375,301.5625,5.4,4.2,0.37,0.35
1,0,26.6875,379.375,7.5,4.0,0.56,0.0,22.5,332.25,5.8,5.3,0.47,0.79,1,19.9375,309.4375,5.8,4.4,0.37,0.54,19.0625,326.25,5.9,4.1,0.37,0.36
0,0,22.0625,357.8125,6.5,4.2,0.43,0.48,19.6875,300.3125,6.0,3.5,0.39,0.5,1,10.5,246.1875,4.4,3.9,0.36,0.33,20.75,284.8125,5.4,4.0,0.36,0.53
0,0,19.75,305.6875,6.0,3.5,0.44,0.31,18.4375,331.625,5.7,4.6,0.37,0.52,1,14.875,264.5625,5.1,3.6,0.34,0.4,22.25,344.6875,6.2,4.4,0.44,0.4
0,1,16.875,307.6875,5.7,3.9,0.31,0.33,19.0625,296.0625,5.5,3.9,0.32,0.79,0,26.5625,360.75,7.1,4.1,0.49,0.47,21.875,322.8125,6.4,3.9,0.44,0.5
0,1,17.625,308.9375,5.4,4.1,0.33,0.71,20.4375,300.1875,6.1,2.8,0.34,0.54,0,24.0625,335.5625,6.1,3.9,0.43,0.8,14.8125,294.375,5.7,3.9,0.36,0.27
0,1,13.1875,270.0625,4.9,3.8,0.37,0.25,22.0625,329.4375,6.5,3.9,0.38,0.42,0,25.8125,391.5,7.5,3.7,0.45,0.6,20.125,307.3125,5.6,4.9,0.35,0.46
0,0,16.6875,278.9375,5.3,3.9,0.39,0.69,22.875,337.5,6.5,4.4,0.44,0.46,1,22.1875,325.875,5.6,4.7,0.38,0.47,22.625,342.4375,6.1,4.0,0.43,0.38
0,0,23.3125,341.375,6.9,3.7,0.36,0.67,20.6875,355.0625,6.5,4.2,0.42,0.52,1,22.0625,317.0,6.3,3.4,0.41,0.73,12.5625,264.0625,5.3,3.3,0.29,0.39
0,0,18.8125,341.125,5.8,3.9,0.39,0.41,22.875,320.875,5.9,4.1,0.33,0.62,1,18.75,266.9375,5.7,3.7,0.32,0.46,19.4375,329.5625,5.5,4.7,0.37,0.65
0,1,26.6875,324.9375,6.1,3.8,0.37,0.69,15.9375,294.125,5.0,4.0,0.31,0.63,0,16.25,310.0,5.2,4.2,0.38,0.5,17.6875,289.0625,5.5,3.5,0.38,0.56
0,1,22.9375,360.4375,6.2,4.3,0.37,0.67,23.8125,335.125,6.3,4.9,0.45,0.33,0,20.6875,321.4375,6.1,4.2,0.41,0.6,19.6875,328.875,6.2,4.2,0.39,0.62
0,0,26.5625,360.75,7.1,4.1,0.49,0.47,21.875,322.8125,6.4,3.9,0.44,0.5,1,19.1875,327.6875,6.2,4.5,0.37,0.46,23.5,355.5,6.9,4.5,0.44,0.67
0,0,20.25,300.625,5.5,4.7,0.33,0.41,25.0,369.6875,6.5,4.6,0.41,0.59,1,23.1875,338.9375,6.1,5.0,0.39,0.5,17.125,283.625,5.5,3.5,0.37,0.29
1,1,19.0625,309.3125,5.8,3.7,0.33,0.41,24.875,345.625,6.5,4.1,0.44,0.8,0,18.25,331.875,5.1,5.5,0.36,0.4,20.5,332.8125,6.6,3.7,0.42,0.4
1,1,18.625,303.5625,5.6,5.0,0.34,0.55,25.75,344.1875,6.5,4.1,0.44,0.5,0,17.625,308.9375,5.4,4.1,0.33,0.71,20.4375,300.1875,6.1,2.8,0.34,0.54
1,0,19.9375,309.4375,5.8,4.4,0.37,0.54,19.0625,326.25,5.9,4.1,0.37,0.36,1,22.0625,357.8125,6.5,4.2,0.43,0.48,19.6875,300.3125,6.0,3.5,0.39,0.5
0,0,14.875,264.5625,5.1,3.6,0.34,0.4,22.25,344.6875,6.2,4.4,0.44,0.4,1,30.75,365.0,6.6,4.9,0.43,0.55,18.9375,301.5625,5.4,4.2,0.37,0.35
0,1,24.0625,335.5625,6.1,3.9,0.43,0.8,14.8125,294.375,5.7,3.9,0.36,0.27,0,26.6875,379.375,7.5,4.0,0.56,0.0,22.5,332.25,5.8,5.3,0.47,0.79
1,1,20.9375,311.0625,5.4,4.0,0.38,0.25,21.3125,330.3125,6.0,4.6,0.37,0.5,0,10.5,246.1875,4.4,3.9,0.36,0.33,20.75,284.8125,5.4,4.0,0.36,0.53
0,1,24.0625,335.5625,6.1,3.9,0.43,0.8,14.8125,294.375,5.7,3.9,0.36,0.27,0,19.75,305.6875,6.0,3.5,0.44,0.31,18.4375,331.625,5.7,4.6,0.37,0.52
0,0,19.1875,327.6875,6.2,4.5,0.37,0.46,23.5,355.5,6.9,4.5,0.44,0.67,1,24.875,381.4375,7.2,4.8,0.42,0.46,20.5,328.0625,5.4,4.5,0.37,0.48
1,1,26.6875,379.375,7.5,4.0,0.56,0.0,22.5,332.25,5.8,5.3,0.47,0.79,0,18.75,266.9375,5.7,3.7,0.32,0.46,19.4375,329.5625,5.5,4.7,0.37,0.65
0,0,20.6875,321.4375,6.1,4.2,0.41,0.6,19.6875,328.875,6.2,4.2,0.39,0.62,1,16.25,310.0,5.2,4.2,0.38,0.5,17.6875,289.0625,5.5,3.5,0.38,0.56
0,1,20.25,300.625,5.5,4.7,0.33,0.41,25.0,369.6875,6.5,4.6,0.41,0.59,0,22.0625,317.0,6.3,3.4,0.41,0.73,12.5625,264.0625,5.3,3.3,0.29,0.39
1,0,16.6875,278.9375,5.3,3.9,0.39,0.69,22.875,337.5,6.5,4.4,0.44,0.46,1,23.1875,338.9375,6.1,5.0,0.39,0.5,17.125,283.625,5.5,3.5,0.37,0.29
0,1,19.0625,309.3125,5.8,3.7,0.33,0.41,24.875,345.625,6.5,4.1,0.44,0.8,0,18.625,303.5625,5.6,5.0,0.34,0.55,25.75,344.1875,6.5,4.1,0.44,0.5
0,1,23.3125,341.375,6.9,3.7,0.36,0.67,20.6875,355.0625,6.5,4.2,0.42,0.52,0,30.75,365.0,6.6,4.9,0.43,0.55,18.9375,301.5625,5.4,4.2,0.37,0.35
0,1,17.625,308.9375,5.4,4.1,0.33,0.71,20.4375,300.1875,6.1,2.8,0.34,0.54,0,18.8125,341.125,5.8,3.9,0.39,0.41,22.875,320.875,5.9,4.1,0.33,0.62
1,0,14.875,264.5625,5.1,3.6,0.34,0.4,22.25,344.6875,6.2,4.4,0.44,0.4,1,18.25,331.875,5.1,5.5,0.36,0.4,20.5,332.8125,6.6,3.7,0.42,0.4
0,1,10.5,246.1875,4.4,3.9,0.36,0.33,20.75,284.8125,5.4,4.0,0.36,0.53,0,19.9375,309.4375,5.8,4.4,0.37,0.54,19.0625,326.25,5.9,4.1,0.37,0.36
1,1,22.0625,357.8125,6.5,4.2,0.43,0.48,19.6875,300.3125,6.0,3.5,0.39,0.5,0,25.8125,391.5,7.5,3.7,0.45,0.6,20.125,307.3125,5.6,4.9,0.35,0.46
1,0,26.5625,360.75,7.1,4.1,0.49,0.47,21.875,322.8125,6.4,3.9,0.44,0.5,1,19.625,312.5,6.3,3.2,0.39,0.67,24.3125,349.4375,6.6,4.1,0.41,0.47
0,0,22.9375,360.4375,6.2,4.3,0.37,0.67,23.8125,335.125,6.3,4.9,0.45,0.33,1,20.9375,311.0625,5.4,4.0,0.38,0.25,21.3125,330.3125,6.0,4.6,0.37,0.5
0,1,22.1875,325.875,5.6,4.7,0.38,0.47,22.625,342.4375,6.1,4.0,0.43,0.38,0,26.6875,324.9375,6.1,3.8,0.37,0.69,15.9375,294.125,5.0,4.0,0.31,0.63
0,0,13.1875,270.0625,4.9,3.8,0.37,0.25,22.0625,329.4375,6.5,3.9,0.38,0.42,1,16.875,307.6875,5.7,3.9,0.31,0.33,19.0625,296.0625,5.5,3.9,0.32,0.79
1,1,20.6875,321.4375,6.1,4.2,0.41,0.6,19.6875,328.875,6.2,4.2,0.39,0.62,0,10.5,246.1875,4.4,3.9,0.36,0.33,20.75,284.8125,5.4,4.0,0.36,0.53
1,0,20.25,300.625,5.5,4.7,0.33,0.41,25.0,369.6875,6.5,4.6,0.41,0.59,1,24.875,381.4375,7.2,4.8,0.42,0.46,20.5,328.0625,5.4,4.5,0.37,0.48
1,0,23.3125,341.375,6.9,3.7,0.36,0.67,20.6875,355.0625,6.5,4.2,0.42,0.52,1,25.8125,391.5,7.5,3.7,0.45,0.6,20.125,307.3125,5.6,4.9,0.35,0.46
1,1,16.875,307.6875,5.7,3.9,0.31,0.33,19.0625,296.0625,5.5,3.9,0.32,0.79,0,22.9375,360.4375,6.2,4.3,0.37,0.67,23.8125,335.125,6.3,4.9,0.45,0.33
1,0,24.0625,335.5625,6.1,3.9,0.43,0.8,14.8125,294.375,5.7,3.9,0.36,0.27,1,18.8125,341.125,5.8,3.9,0.39,0.41,22.875,320.875,5.9,4.1,0.33,0.62
0,0,18.25,331.875,5.1,5.5,0.36,0.4,20.5,332.8125,6.6,3.7,0.42,0.4,1,22.0625,317.0,6.3,3.4,0.41,0.73,12.5625,264.0625,5.3,3.3,0.29,0.39
0,1,16.6875,278.9375,5.3,3.9,0.39,0.69,22.875,337.5,6.5,4.4,0.44,0.46,0,18.75,266.9375,5.7,3.7,0.32,0.46,19.4375,329.5625,5.5,4.7,0.37,0.65
0,0,17.625,308.9375,5.4,4.1,0.33,0.71,20.4375,300.1875,6.1,2.8,0.34,0.54,1,16.25,310.0,5.2,4.2,0.38,0.5,17.6875,289.0625,5.5,3.5,0.38,0.56
1,0,22.0625,357.8125,6.5,4.2,0.43,0.48,19.6875,300.3125,6.0,3.5,0.39,0.5,1,14.875,264.5625,5.1,3.6,0.34,0.4,22.25,344.6875,6.2,4.4,0.44,0.4
0,0,19.1875,327.6875,6.2,4.5,0.37,0.46,23.5,355.5,6.9,4.5,0.44,0.67,1,13.1875,270.0625,4.9,3.8,0.37,0.25,22.0625,329.4375,6.5,3.9,0.38,0.42
0,1,19.75,305.6875,6.0,3.5,0.44,0.31,18.4375,331.625,5.7,4.6,0.37,0.52,0,26.6875,324.9375,6.1,3.8,0.37,0.69,15.9375,294.125,5.0,4.0,0.31,0.63
0,0,20.9375,311.0625,5.4,4.0,0.38,0.25,21.3125,330.3125,6.0,4.6,0.37,0.5,1,18.625,303.5625,5.6,5.0,0.34,0.55,25.75,344.1875,6.5,4.1,0.44,0.5
1,1,19.625,312.5,6.3,3.2,0.39,0.67,24.3125,349.4375,6.6,4.1,0.41,0.47,0,19.0625,309.3125,5.8,3.7,0.33,0.41,24.875,345.625,6.5,4.1,0.44,0.8
1,1,26.5625,360.75,7.1,4.1,0.49,0.47,21.875,322.8125,6.4,3.9,0.44,0.5,0,26.6875,379.375,7.5,4.0,0.56,0.0,22.5,332.25,5.8,5.3,0.47,0.79
0,1,19.9375,309.4375,5.8,4.4,0.37,0.54,19.0625,326.25,5.9,4.1,0.37,0.36,0,30.75,365.0,6.6,4.9,0.43,0.55,18.9375,301.5625,5.4,4.2,0.37,0.35
0,0,22.1875,325.875,5.6,4.7,0.38,0.47,22.625,342.4375,6.1,4.0,0.43,0.38,1,23.1875,338.9375,6.1,5.0,0.39,0.5,17.125,283.625,5.5,3.5,0.37,0.29
1,0,16.25,310.0,5.2,4.2,0.38,0.5,17.6875,289.0625,5.5,3.5,0.38,0.56,1,19.0625,309.3125,5.8,3.7,0.33,0.41,24.875,345.625,6.5,4.1,0.44,0.8
0,0,13.1875,270.0625,4.9,3.8,0.37,0.25,22.0625,329.4375,6.5,3.9,0.38,0.42,1,26.5625,360.75,7.1,4.1,0.49,0.47,21.875,322.8125,6.4,3.9,0.44,0.5
0,0,19.9375,309.4375,5.8,4.4,0.37,0.54,19.0625,326.25,5.9,4.1,0.37,0.36,1,20.6875,321.4375,6.1,4.2,0.41,0.6,19.6875,328.875,6.2,4.2,0.39,0.62
0,0,18.625,303.5625,5.6,5.0,0.34,0.55,25.75,344.1875,6.5,4.1,0.44,0.5,1,22.9375,360.4375,6.2,4.3,0.37,0.67,23.8125,335.125,6.3,4.9,0.45,0.33
1,1,18.75,266.9375,5.7,3.7,0.32,0.46,19.4375,329.5625,5.5,4.7,0.37,0.65,0,23.1875,338.9375,6.1,5.0,0.39,0.5,17.125,283.625,5.5,3.5,0.37,0.29
0,0,22.0625,357.8125,6.5,4.2,0.43,0.48,19.6875,300.3125,6.0,3.5,0.39,0.5,1,22.0625,317.0,6.3,3.4,0.41,0.73,12.5625,264.0625,5.3,3.3,0.29,0.39
0,0,16.6875,278.9375,5.3,3.9,0.39,0.69,22.875,337.5,6.5,4.4,0.44,0.46,1,19.75,305.6875,6.0,3.5,0.44,0.31,18.4375,331.625,5.7,4.6,0.37,0.52
1,1,19.1875,327.6875,6.2,4.5,0.37,0.46,23.5,355.5,6.9,4.5,0.44,0.67,0,16.875,307.6875,5.7,3.9,0.31,0.33,19.0625,296.0625,5.5,3.9,0.32,0.79
1,0,23.3125,341.375,6.9,3.7,0.36,0.67,20.6875,355.0625,6.5,4.2,0.42,0.52,1,14.875,264.5625,5.1,3.6,0.34,0.4,22.25,344.6875,6.2,4.4,0.44,0.4
1,1,17.625,308.9375,5.4,4.1,0.33,0.71,20.4375,300.1875,6.1,2.8,0.34,0.54,0,19.625,312.5,6.3,3.2,0.39,0.67,24.3125,349.4375,6.6,4.1,0.41,0.47
0,1,18.25,331.875,5.1,5.5,0.36,0.4,20.5,332.8125,6.6,3.7,0.42,0.4,0,25.8125,391.5,7.5,3.7,0.45,0.6,20.125,307.3125,5.6,4.9,0.35,0.46
1,1,30.75,365.0,6.6,4.9,0.43,0.55,18.9375,301.5625,5.4,4.2,0.37,0.35,0,10.5,246.1875,4.4,3.9,0.36,0.33,20.75,284.8125,5.4,4.0,0.36,0.53
0,0,22.1875,325.875,5.6,4.7,0.38,0.47,22.625,342.4375,6.1,4.0,0.43,0.38,1,20.25,300.625,5.5,4.7,0.33,0.41,25.0,369.6875,6.5,4.6,0.41,0.59
0,0,26.6875,324.9375,6.1,3.8,0.37,0.69,15.9375,294.125,5.0,4.0,0.31,0.63,1,24.0625,335.5625,6.1,3.9,0.43,0.8,14.8125,294.375,5.7,3.9,0.36,0.27
1,1,26.6875,379.375,7.5,4.0,0.56,0.0,22.5,332.25,5.8,5.3,0.47,0.79,0,24.875,381.4375,7.2,4.8,0.42,0.46,20.5,328.0625,5.4,4.5,0.37,0.48
0,0,18.8125,341.125,5.8,3.9,0.39,0.41,22.875,320.875,5.9,4.1,0.33,0.62,1,20.9375,311.0625,5.4,4.0,0.38,0.25,21.3125,330.3125,6.0,4.6,0.37,0.5
1,1,23.3125,341.375,6.9,3.7,0.36,0.67,20.6875,355.0625,6.5,4.2,0.42,0.52,0,22.0625,317.0,6.3,3.4,0.41,0.73,12.5625,264.0625,5.3,3.3,0.29,0.39
0,0,19.0625,309.3125,5.8,3.7,0.33,0.41,24.875,345.625,6.5,4.1,0.44,0.8,1,24.0625,335.5625,6.1,3.9,0.43,0.8,14.8125,294.375,5.7,3.9,0.36,0.27
0,1,18.75,266.9375,5.7,3.7,0.32,0.46,19.4375,329.5625,5.5,4.7,0.37,0.65,0,30.75,365.0,6.6,4.9,0.43,0.55,18.9375,301.5625,5.4,4.2,0.37,0.35
1,0,19.625,312.5,6.3,3.2,0.39,0.67,24.3125,349.4375,6.6,4.1,0.41,0.47,1,22.9375,360.4375,6.2,4.3,0.37,0.67,23.8125,335.125,6.3,4.9,0.45,0.33
1,0,19.75,305.6875,6.0,3.5,0.44,0.31,18.4375,331.625,5.7,4.6,0.37,0.52,1,18.8125,341.125,5.8,3.9,0.39,0.41,22.875,320.875,5.9,4.1,0.33,0.62
1,1,14.875,264.5625,5.1,3.6,0.34,0.4,22.25,344.6875,6.2,4.4,0.44,0.4,0,20.6875,321.4375,6.1,4.2,0.41,0.6,19.6875,328.875,6.2,4.2,0.39,0.62
0,1,19.1875,327.6875,6.2,4.5,0.37,0.46,23.5,355.5,6.9,4.5,0.44,0.67,0,18.25,331.875,5.1,5.5,0.36,0.4,20.5,332.8125,6.6,3.7,0.42,0.4
0,0,26.6875,379.375,7.5,4.0,0.56,0.0,22.5,332.25,5.8,5.3,0.47,0.79,1,20.25,300.625,5.5,4.7,0.33,0.41,25.0,369.6875,6.5,4.6,0.41,0.59
0,0,17.625,308.9375,5.4,4.1,0.33,0.71,20.4375,300.1875,6.1,2.8,0.34,0.54,1,26.6875,324.9375,6.1,3.8,0.37,0.69,15.9375,294.125,5.0,4.0,0.31,0.63
1,1,25.8125,391.5,7.5,3.7,0.45,0.6,20.125,307.3125,5.6,4.9,0.35,0.46,0,18.625,303.5625,5.6,5.0,0.34,0.55,25.75,344.1875,6.5,4.1,0.44,0.5
1,0,16.6875,278.9375,5.3,3.9,0.39,0.69,22.875,337.5,6.5,4.4,0.44,0.46,1,10.5,246.1875,4.4,3.9,0.36,0.33,20.75,284.8125,5.4,4.0,0.36,0.53
0,1,16.25,310.0,5.2,4.2,0.38,0.5,17.6875,289.0625,5.5,3.5,0.38,0.56,0,23.1875,338.9375,6.1,5.0,0.39,0.5,17.125,283.625,5.5,3.5,0.37,0.29
0,0,13.1875,270.0625,4.9,3.8,0.37,0.25,22.0625,329.4375,6.5,3.9,0.38,0.42,1,22.0625,357.8125,6.5,4.2,0.43,0.48,19.6875,300.3125,6.0,3.5,0.39,0.5
0,1,22.1875,325.875,5.6,4.7,0.38,0.47,22.625,342.4375,6.1,4.0,0.43,0.38,0,26.5625,360.75,7.1,4.1,0.49,0.47,21.875,322.8125,6.4,3.9,0.44,0.5
0,1,19.9375,309.4375,5.8,4.4,0.37,0.54,19.0625,326.25,5.9,4.1,0.37,0.36,0,20.9375,311.0625,5.4,4.0,0.38,0.25,21.3125,330.3125,6.0,4.6,0.37,0.5
0,0,16.875,307.6875,5.7,3.9,0.31,0.33,19.0625,296.0625,5.5,3.9,0.32,0.79,1,24.875,381.4375,7.2,4.8,0.42,0.46,20.5,328.0625,5.4,4.5,0.37,0.48
1,1,22.0625,357.8125,6.5,4.2,0.43,0.48,19.6875,300.3125,6.0,3.5,0.39,0.5,0,14.875,264.5625,5.1,3.6,0.34,0.4,22.25,344.6875,6.2,4.4,0.44,0.4
1,0,22.0625,317.0,6.3,3.4,0.41,0.73,12.5625,264.0625,5.3,3.3,0.29,0.39,1,20.6875,321.4375,6.1,4.2,0.41,0.6,19.6875,328.875,6.2,4.2,0.39,0.62
0,1,16.875,307.6875,5.7,3.9,0.31,0.33,19.0625,296.0625,5.5,3.9,0.32,0.79,0,22.1875,325.875,5.6,4.7,0.38,0.47,22.625,342.4375,6.1,4.0,0.43,0.38
0,1,16.6875,278.9375,5.3,3.9,0.39,0.69,22.875,337.5,6.5,4.4,0.44,0.46,0,20.25,300.625,5.5,4.7,0.33,0.41,25.0,369.6875,6.5,4.6,0.41,0.59
1,0,18.25,331.875,5.1,5.5,0.36,0.4,20.5,332.8125,6.6,3.7,0.42,0.4,1,13.1875,270.0625,4.9,3.8,0.37,0.25,22.0625,329.4375,6.5,3.9,0.38,0.42
1,1,16.25,310.0,5.2,4.2,0.38,0.5,17.6875,289.0625,5.5,3.5,0.38,0.56,0,24.0625,335.5625,6.1,3.9,0.43,0.8,14.8125,294.375,5.7,3.9,0.36,0.27
1,0,17.625,308.9375,5.4,4.1,0.33,0.71,20.4375,300.1875,6.1,2.8,0.34,0.54,1,19.0625,309.3125,5.8,3.7,0.33,0.41,24.875,345.625,6.5,4.1,0.44,0.8
0,0,26.6875,379.375,7.5,4.0,0.56,0.0,22.5,332.25,5.8,5.3,0.47,0.79,1,23.1875,338.9375,6.1,5.0,0.39,0.5,17.125,283.625,5.5,3.5,0.37,0.29
1,0,24.875,381.4375,7.2,4.8,0.42,0.46,20.5,328.0625,5.4,4.5,0.37,0.48,1,19.1875,327.6875,6.2,4.5,0.37,0.46,23.5,355.5,6.9,4.5,0.44,0.67
1,1,23.3125,341.375,6.9,3.7,0.36,0.67,20.6875,355.0625,6.5,4.2,0.42,0.52,0,10.5,246.1875,4.4,3.9,0.36,0.33,20.75,284.8125,5.4,4.0,0.36,0.53
0,0,20.9375,311.0625,5.4,4.0,0.38,0.25,21.3125,330.3125,6.0,4.6,0.37,0.5,1,19.625,312.5,6.3,3.2,0.39,0.67,24.3125,349.4375,6.6,4.1,0.41,0.47
1,0,18.8125,341.125,5.8,3.9,0.39,0.41,22.875,320.875,5.9,4.1,0.33,0.62,1,18.625,303.5625,5.6,5.0,0.34,0.55,25.75,344.1875,6.5,4.1,0.44,0.5
1,0,18.75,266.9375,5.7,3.7,0.32,0.46,19.4375,329.5625,5.5,4.7,0.37,0.65,1,19.75,305.6875,6.0,3.5,0.44,0.31,18.4375,331.625,5.7,4.6,0.37,0.52
1,1,30.75,365.0,6.6,4.9,0.43,0.55,18.9375,301.5625,5.4,4.2,0.37,0.35,0,19.9375,309.4375,5.8,4.4,0.37,0.54,19.0625,326.25,5.9,4.1,0.37,0.36
1,0,25.8125,391.5,7.5,3.7,0.45,0.6,20.125,307.3125,5.6,4.9,0.35,0.46,1,26.5625,360.75,7.1,4.1,0.49,0.47,21.875,322.8125,6.4,3.9,0.44,0.5
0,1,22.9375,360.4375,6.2,4.3,0.37,0.67,23.8125,335.125,6.3,4.9,0.45,0.33,0,26.6875,324.9375,6.1,3.8,0.37,0.69,15.9375,294.125,5.0,4.0,0.31,0.63
1,0,18.625,303.5625,5.6,5.0,0.34,0.55,25.75,344.1875,6.5,4.1,0.44,0.5,1,20.9375,311.0625,5.4,4.0,0.38,0.25,21.3125,330.3125,6.0,4.6,0.37,0.5
